Data from 0p01mbtmapaq_charge_nitrogen_Absorbance_16-07-21-827.txt Node
Date: Wed Nov 02 16:07:21 EDT 2022
User: Kiana
Spectrometer: FLMS00943
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.651	-0
180.037	-0
180.424	-0
180.81	-0
181.197	0.09
181.583	1.33
181.97	0.32
182.356	0.39
182.743	-0.36
183.129	-0
183.515	0.44
183.901	-0.18
184.288	0.05
184.674	0.2
185.06	-0
185.446	0.02
185.832	-0.07
186.218	-0.14
186.604	0.49
186.99	-0.96
187.376	0.06
187.762	0.27
188.148	-0.09
188.534	0.32
188.92	0.27
189.305	0.16
189.691	0.22
190.077	0.25
190.463	0.29
190.848	0.29
191.234	0.25
191.619	0.24
192.005	0.2
192.391	0.25
192.776	0.19
193.161	0.19
193.547	0.21
193.932	0.34
194.318	0.32
194.703	0.26
195.088	0.31
195.473	0.23
195.859	0.3
196.244	0.23
196.629	0.33
197.014	0.26
197.399	0.31
197.784	0.27
198.169	0.34
198.554	0.41
198.939	0.28
199.324	0.28
199.709	0.25
200.094	0.36
200.478	0.42
200.863	0.36
201.248	0.35
201.633	0.42
202.017	0.39
202.402	0.42
202.787	0.41
203.171	0.4
203.556	0.4
203.94	0.41
204.325	0.41
204.709	0.47
205.093	0.46
205.478	0.42
205.862	0.47
206.246	0.47
206.631	0.47
207.015	0.42
207.399	0.45
207.783	0.51
208.167	0.53
208.551	0.56
208.935	0.52
209.319	0.55
209.703	0.52
210.087	0.47
210.471	0.5
210.855	0.57
211.239	0.5
211.623	0.57
212.007	0.56
212.39	0.63
212.774	0.66
213.158	0.65
213.541	0.61
213.925	0.59
214.309	0.64
214.692	0.62
215.076	0.67
215.459	0.59
215.842	0.69
216.226	0.72
216.609	0.75
216.993	0.81
217.376	0.88
217.759	0.87
218.142	0.96
218.525	1.01
218.909	1.05
219.292	1.06
219.675	1.12
220.058	1.16
220.441	1.2
220.824	1.21
221.207	1.24
221.59	1.25
221.973	1.23
222.355	1.3
222.738	1.27
223.121	1.26
223.504	1.25
223.886	1.25
224.269	1.28
224.652	1.25
225.034	1.24
225.417	1.22
225.799	1.22
226.182	1.19
226.564	1.2
226.947	1.17
227.329	1.14
227.711	1.1
228.094	1.09
228.476	1.06
228.858	1.06
229.24	1.02
229.623	1.01
230.005	0.99
230.387	0.97
230.769	0.94
231.151	0.92
231.533	0.92
231.915	0.9
232.297	0.89
232.679	0.87
233.061	0.86
233.442	0.85
233.824	0.85
234.206	0.82
234.588	0.83
234.969	0.81
235.351	0.83
235.733	0.82
236.114	0.84
236.496	0.82
236.877	0.83
237.259	0.84
237.64	0.85
238.022	0.85
238.403	0.86
238.784	0.9
239.165	0.89
239.547	0.92
239.928	0.92
240.309	0.92
240.69	0.94
241.071	0.96
241.452	0.96
241.834	0.98
242.215	1.01
242.595	1
242.976	1.02
243.357	1.06
243.738	1.08
244.119	1.09
244.5	1.1
244.881	1.13
245.261	1.13
245.642	1.12
246.023	1.16
246.403	1.16
246.784	1.18
247.164	1.19
247.545	1.19
247.925	1.22
248.306	1.23
248.686	1.25
249.067	1.28
249.447	1.28
249.827	1.29
250.207	1.31
250.588	1.31
250.968	1.32
251.348	1.34
251.728	1.35
252.108	1.35
252.488	1.36
252.868	1.36
253.248	1.36
253.628	1.39
254.008	1.37
254.388	1.39
254.768	1.4
255.147	1.39
255.527	1.37
255.907	1.38
256.287	1.38
256.666	1.38
257.046	1.36
257.425	1.33
257.805	1.35
258.184	1.31
258.564	1.28
258.943	1.31
259.323	1.3
259.702	1.24
260.081	1.23
260.461	1.22
260.84	1.21
261.219	1.18
261.598	1.16
261.977	1.13
262.356	1.12
262.736	1.09
263.115	1.08
263.494	1.04
263.873	1.05
264.251	1.01
264.63	0.99
265.009	0.96
265.388	0.95
265.767	0.91
266.145	0.9
266.524	0.87
266.903	0.85
267.281	0.83
267.66	0.81
268.039	0.78
268.417	0.76
268.796	0.74
269.174	0.7
269.552	0.7
269.931	0.66
270.309	0.64
270.687	0.62
271.066	0.59
271.444	0.57
271.822	0.56
272.2	0.53
272.578	0.5
272.956	0.48
273.334	0.46
273.712	0.44
274.09	0.42
274.468	0.4
274.846	0.37
275.224	0.36
275.602	0.34
275.98	0.32
276.357	0.31
276.735	0.29
277.113	0.28
277.49	0.26
277.868	0.26
278.246	0.24
278.623	0.24
279.001	0.22
279.378	0.2
279.756	0.19
280.133	0.18
280.51	0.17
280.888	0.14
281.265	0.14
281.642	0.12
282.019	0.11
282.396	0.1
282.773	0.09
283.151	0.08
283.528	0.07
283.905	0.07
284.282	0.07
284.659	0.05
285.035	0.05
285.412	0.05
285.789	0.05
286.166	0.04
286.543	0.04
286.919	0.04
287.296	0.04
287.673	0.04
288.049	0.04
288.426	0.04
288.802	0.04
289.179	0.04
289.555	0.04
289.932	0.04
290.308	0.03
290.684	0.03
291.061	0.03
291.437	0.03
291.813	0.03
292.189	0.03
292.565	0.02
292.942	0.02
293.318	0.02
293.694	0.02
294.07	0.01
294.446	0.01
294.822	0.02
295.197	0.01
295.573	0.01
295.949	0.02
296.325	0.01
296.701	0.01
297.076	0.02
297.452	0.02
297.828	0.01
298.203	0.02
298.579	0.01
298.954	0.02
299.33	0.02
299.705	0.02
300.081	0.02
300.456	0.03
300.831	0.03
301.206	0.02
301.582	0.03
301.957	0.03
302.332	0.03
302.707	0.03
303.082	0.03
303.457	0.03
303.832	0.03
304.207	0.03
304.582	0.03
304.957	0.03
305.332	0.03
305.707	0.03
306.082	0.03
306.456	0.03
306.831	0.03
307.206	0.03
307.58	0.03
307.955	0.03
308.33	0.03
308.704	0.03
309.079	0.03
309.453	0.03
309.828	0.03
310.202	0.03
310.576	0.03
310.951	0.03
311.325	0.03
311.699	0.03
312.073	0.03
312.447	0.03
312.821	0.03
313.196	0.03
313.57	0.03
313.944	0.03
314.317	0.03
314.691	0.03
315.065	0.03
315.439	0.03
315.813	0.03
316.187	0.03
316.56	0.03
316.934	0.03
317.308	0.03
317.681	0.03
318.055	0.03
318.428	0.03
318.802	0.03
319.175	0.03
319.549	0.03
319.922	0.03
320.295	0.03
320.669	0.03
321.042	0.03
321.415	0.03
321.788	0.03
322.162	0.04
322.535	0.04
322.908	0.04
323.281	0.04
323.654	0.04
324.027	0.04
324.4	0.04
324.773	0.04
325.145	0.04
325.518	0.05
325.891	0.05
326.264	0.05
326.636	0.05
327.009	0.05
327.382	0.05
327.754	0.04
328.127	0.04
328.499	0.04
328.872	0.04
329.244	0.04
329.616	0.04
329.989	0.04
330.361	0.04
330.733	0.04
331.106	0.05
331.478	0.05
331.85	0.05
332.222	0.05
332.594	0.05
332.966	0.05
333.338	0.06
333.71	0.05
334.082	0.05
334.454	0.05
334.826	0.05
335.197	0.05
335.569	0.05
335.941	0.06
336.312	0.06
336.684	0.06
337.056	0.06
337.427	0.05
337.799	0.06
338.17	0.06
338.542	0.06
338.913	0.06
339.284	0.06
339.656	0.06
340.027	0.07
340.398	0.07
340.769	0.07
341.141	0.08
341.512	0.07
341.883	0.08
342.254	0.07
342.625	0.08
342.996	0.09
343.367	0.09
343.738	0.09
344.108	0.09
344.479	0.09
344.85	0.1
345.221	0.1
345.591	0.1
345.962	0.1
346.333	0.1
346.703	0.11
347.074	0.11
347.444	0.1
347.815	0.11
348.185	0.12
348.556	0.11
348.926	0.12
349.296	0.13
349.666	0.13
350.037	0.13
350.407	0.14
350.777	0.14
351.147	0.13
351.517	0.14
351.887	0.14
352.257	0.15
352.627	0.15
352.997	0.15
353.367	0.15
353.737	0.16
354.106	0.16
354.476	0.16
354.846	0.16
355.216	0.16
355.585	0.16
355.955	0.16
356.324	0.16
356.694	0.17
357.063	0.17
357.433	0.17
357.802	0.18
358.171	0.18
358.541	0.18
358.91	0.19
359.279	0.19
359.648	0.19
360.017	0.19
360.387	0.2
360.756	0.2
361.125	0.2
361.494	0.2
361.863	0.21
362.231	0.22
362.6	0.22
362.969	0.23
363.338	0.23
363.707	0.23
364.075	0.24
364.444	0.24
364.813	0.24
365.181	0.25
365.55	0.25
365.918	0.26
366.287	0.26
366.655	0.27
367.024	0.27
367.392	0.28
367.76	0.28
368.128	0.28
368.497	0.29
368.865	0.29
369.233	0.29
369.601	0.3
369.969	0.3
370.337	0.31
370.705	0.3
371.073	0.31
371.441	0.31
371.809	0.31
372.177	0.31
372.544	0.32
372.912	0.32
373.28	0.32
373.647	0.34
374.015	0.33
374.383	0.33
374.75	0.34
375.118	0.34
375.485	0.35
375.853	0.33
376.22	0.35
376.587	0.34
376.955	0.36
377.322	0.37
377.689	0.36
378.056	0.36
378.423	0.37
378.79	0.37
379.157	0.37
379.524	0.38
379.891	0.38
380.258	0.39
380.625	0.39
380.992	0.39
381.359	0.4
381.726	0.41
382.092	0.41
382.459	0.41
382.826	0.42
383.192	0.42
383.559	0.43
